V1,V6,V10,V12,V13,V14,V15
25,253.0,4,597.0,1,-1.0,0
54,1213.0,12,241.0,1,-1.0,0
59,7766.0,25,1422.0,1,461.0,1
33,235.0,18,525.0,1,-1.0,0
43,839.0,22,942.0,1,-1.0,0
55,0.0,4,1110.0,1,-1.0,0
39,-190.0,11,893.0,8,-1.0,0
29,1445.0,26,328.0,2,143.0,2
45,2657.0,7,895.0,3,-1.0,0
75,1765.0,14,808.0,1,187.0,4
46,-563.0,15,769.0,4,-1.0,0
50,3357.0,9,239.0,4,-1.0,0
52,5361.0,5,607.0,3,-1.0,0
68,4189.0,14,897.0,2,-1.0,0
47,3696.0,12,758.0,4,-1.0,0
56,1210.0,11,935.0,1,-1.0,0
60,478.0,19,173.0,2,311.0,8
53,654.0,10,67.0,1,-1.0,0
40,312.0,25,612.0,7,-1.0,0
31,8629.0,21,957.0,1,184.0,2
58,1241.0,18,194.0,2,-1.0,0
59,320.0,15,695.0,1,-1.0,0
34,23076.0,26,243.0,2,35.0,6
27,0.0,8,732.0,1,-1.0,0
36,154.0,26,556.0,7,-1.0,0
35,434.0,13,1314.0,2,-1.0,0
69,4572.0,27,146.0,2,56.0,1
29,213.0,6,2653.0,3,-1.0,0
32,217.0,15,692.0,3,-1.0,0
57,3376.0,2,421.0,2,-1.0,0
60,1163.0,30,470.0,8,-1.0,0
52,117.0,26,959.0,3,186.0,6
31,882.0,3,411.0,1,-1.0,0
64,48.0,9,167.0,3,92.0,1
60,2281.0,5,230.0,2,-1.0,0
30,1159.0,5,366.0,1,-1.0,0
41,1517.0,8,193.0,3,-1.0,0
34,3696.0,8,758.0,2,160.0,5
47,2785.0,13,570.0,1,-1.0,0
46,22.0,26,388.0,6,-1.0,0
31,792.0,20,763.0,14,-1.0,0
35,507.0,22,560.0,2,-1.0,0
42,1628.0,25,590.0,8,-1.0,0
41,471.0,13,954.0,2,293.0,4
33,272.0,1,326.0,1,237.0,2
49,1071.0,16,225.0,1,91.0,1
25,97.0,27,709.0,1,-1.0,0
27,-27.0,23,498.0,2,-1.0,0
29,706.0,18,1340.0,1,-1.0,0
45,0.0,21,278.0,3,-1.0,0
33,207.0,14,629.0,4,-1.0,0
29,825.0,25,472.0,2,-1.0,0
51,2109.0,13,79.0,2,-1.0,0
41,5372.0,13,248.0,3,-1.0,0
37,16.0,30,638.0,1,-1.0,0
30,495.0,21,641.0,1,-1.0,0
34,0.0,30,300.0,1,86.0,1
48,830.0,25,961.0,4,-1.0,0
37,5355.0,17,466.0,4,-1.0,0
26,1646.0,12,524.0,4,206.0,5
25,3.0,16,1034.0,1,-1.0,0
32,4945.0,4,160.0,1,119.0,2
26,311.0,7,798.0,2,-1.0,0
62,780.0,28,162.0,2,-1.0,0
32,883.0,10,798.0,1,185.0,5
28,442.0,19,474.0,3,95.0,3
44,643.0,16,324.0,1,143.0,3
36,218.0,4,619.0,6,-1.0,0
49,6574.0,8,138.0,3,-1.0,0
40,-192.0,11,666.0,1,-1.0,0
31,136.0,12,228.0,2,267.0,1
68,2027.0,15,619.0,2,92.0,2
33,0.0,11,699.0,7,-1.0,0
28,1240.0,4,849.0,1,-1.0,0
33,572.0,14,344.0,1,74.0,2
35,16.0,8,903.0,1,-1.0,0
29,1925.0,21,150.0,3,149.0,5
50,4855.0,5,720.0,2,-1.0,0
42,1519.0,19,268.0,1,-1.0,0
78,4807.0,22,1002.0,4,-1.0,0
62,1495.0,17,606.0,1,196.0,1
24,2376.0,27,122.0,1,-1.0,0
29,-254.0,14,406.0,2,-1.0,0
37,189.0,2,253.0,2,-1.0,0
35,724.0,14,287.0,2,415.0,1
25,162.0,1,531.0,2,-1.0,0
29,9407.0,4,267.0,6,-1.0,0
29,464.0,9,208.0,2,91.0,3
37,214.0,9,645.0,1,-1.0,0
34,-374.0,11,672.0,1,-1.0,0
36,2984.0,2,394.0,1,-1.0,0
58,10180.0,3,180.0,2,-1.0,0
29,163.0,16,803.0,1,-1.0,0
31,1570.0,8,277.0,4,286.0,1
32,4071.0,30,319.0,2,-1.0,0
47,3940.0,5,226.0,3,97.0,2
32,1536.0,7,289.0,2,-1.0,0
39,1757.0,28,125.0,1,-1.0,0
52,6657.0,30,917.0,1,-1.0,0
61,197.0,17,113.0,1,-1.0,0
66,1948.0,28,216.0,1,91.0,4
32,889.0,3,1076.0,2,85.0,3
25,507.0,15,832.0,1,367.0,3
40,1954.0,31,1107.0,2,-1.0,0
31,46.0,10,487.0,1,-1.0,0
34,2929.0,14,518.0,2,-1.0,0
55,77.0,31,463.0,6,-1.0,0
32,620.0,26,1234.0,3,-1.0,0
34,1058.0,28,864.0,2,-1.0,0
30,102.0,18,364.0,3,-1.0,0
41,663.0,24,1204.0,1,-1.0,0
60,1588.0,6,728.0,1,-1.0,0
46,699.0,30,970.0,1,87.0,1
35,704.0,21,164.0,1,-1.0,0
37,549.0,2,239.0,1,-1.0,0
20,76.0,18,639.0,2,-1.0,0
56,1044.0,3,353.0,2,-1.0,0
22,780.0,17,272.0,3,-1.0,0
27,2486.0,29,733.0,1,-1.0,0
71,3561.0,15,577.0,7,-1.0,0
59,-22.0,26,748.0,3,-1.0,0
50,706.0,6,1250.0,4,-1.0,0
39,763.0,11,877.0,7,300.0,2
32,874.0,12,1282.0,6,-1.0,0
28,909.0,7,532.0,1,-1.0,0
33,224.0,8,241.0,2,-1.0,0
34,129.0,16,295.0,1,200.0,2
41,515.0,5,837.0,2,-1.0,0
52,2087.0,31,267.0,1,474.0,1
63,5112.0,13,2184.0,2,95.0,3
35,7050.0,10,278.0,3,187.0,1
32,454.0,18,978.0,1,-1.0,0
28,205.0,14,87.0,3,184.0,2
51,5.0,29,600.0,2,-1.0,0
29,674.0,17,170.0,5,-1.0,0
34,1085.0,11,101.0,7,-1.0,0
41,39.0,21,549.0,2,-1.0,0
30,424.0,16,298.0,4,-1.0,0
43,14646.0,23,210.0,1,-1.0,0
52,1625.0,8,459.0,2,-1.0,0
54,4736.0,6,475.0,6,307.0,5
37,2283.0,6,303.0,2,92.0,4
24,822.0,27,184.0,1,91.0,2
37,189.0,16,162.0,2,-1.0,0
59,3342.0,18,467.0,2,188.0,6
35,-203.0,11,1649.0,2,-1.0,0
35,-276.0,13,850.0,1,-1.0,0
45,204.0,3,224.0,2,-1.0,0
29,92.0,2,175.0,5,-1.0,0
72,951.0,12,229.0,3,339.0,1
33,1962.0,13,363.0,1,181.0,1
49,755.0,31,1212.0,4,-1.0,0
31,243.0,23,305.0,2,842.0,1
38,6158.0,15,139.0,5,145.0,9
36,81.0,22,560.0,1,-1.0,0
54,990.0,3,244.0,2,-1.0,0
40,0.0,6,641.0,6,-1.0,0
30,2.0,25,1031.0,8,-1.0,0
33,2044.0,4,532.0,3,-1.0,0
40,431.0,7,180.0,2,-1.0,0
36,98.0,30,771.0,1,-1.0,0
29,0.0,6,667.0,2,-1.0,0
26,39.0,26,396.0,3,-1.0,0
43,2557.0,15,165.0,2,327.0,3
47,1101.0,23,957.0,3,-1.0,0
45,101.0,12,460.0,5,-1.0,0
65,2331.0,9,290.0,1,92.0,1
26,132.0,4,217.0,1,-1.0,0
38,3239.0,5,817.0,2,-1.0,0
59,100.0,5,1134.0,1,-1.0,0
45,31472.0,19,568.0,7,-1.0,0
35,0.0,16,1174.0,1,345.0,4
60,514.0,16,263.0,1,124.0,9
41,6046.0,14,185.0,2,-1.0,0
55,2944.0,27,672.0,6,-1.0,0
56,1137.0,2,176.0,1,-1.0,0
43,2643.0,12,188.0,3,100.0,5
29,615.0,18,373.0,1,-1.0,0
49,-454.0,14,558.0,1,-1.0,0
54,1636.0,20,1008.0,2,-1.0,0
32,696.0,2,815.0,1,-1.0,0
54,2693.0,22,222.0,1,188.0,6
67,2391.0,28,737.0,6,186.0,10
48,1180.0,27,142.0,1,238.0,3
60,10925.0,23,270.0,3,185.0,1
23,4.0,8,763.0,1,-1.0,0
55,1504.0,17,761.0,1,-1.0,0
29,985.0,23,396.0,2,-1.0,0
45,446.0,6,304.0,3,-1.0,0
42,774.0,28,997.0,1,-1.0,0
73,2308.0,30,163.0,2,-1.0,0
36,991.0,14,589.0,2,-1.0,0
34,0.0,14,1020.0,1,-1.0,0
32,254.0,19,1720.0,3,-1.0,0
78,1204.0,17,135.0,1,-1.0,0
64,846.0,11,671.0,1,181.0,3
45,360.0,3,215.0,1,-1.0,0
48,183.0,9,940.0,1,-1.0,0
67,701.0,6,254.0,2,-1.0,0
25,3713.0,24,323.0,2,353.0,3
19,329.0,30,169.0,1,190.0,2
30,697.0,29,215.0,3,80.0,5
29,731.0,14,107.0,3,-1.0,0
26,246.0,16,1143.0,3,-1.0,0
32,8866.0,18,278.0,2,-1.0,0
46,5862.0,1,84.0,1,-1.0,0
34,7279.0,12,882.0,1,-1.0,0
25,58.0,24,139.0,5,-1.0,0
57,3738.0,20,178.0,2,92.0,8
42,206.0,30,695.0,2,-1.0,0
43,3917.0,2,154.0,1,-1.0,0
47,4402.0,10,805.0,1,190.0,1
29,502.0,8,968.0,1,87.0,5
34,2838.0,13,620.0,3,-1.0,0
35,991.0,6,1489.0,3,-1.0,0
36,535.0,20,150.0,2,-1.0,0
27,-69.0,15,205.0,3,-1.0,0
66,53.0,12,562.0,4,-1.0,0
59,2013.0,19,222.0,4,94.0,2
74,670.0,23,266.0,5,-1.0,0
29,5.0,15,889.0,5,-1.0,0
27,339.0,4,182.0,1,-1.0,0
37,0.0,22,1288.0,3,-1.0,0
51,2094.0,8,458.0,6,-1.0,0
44,51.0,27,3094.0,2,-1.0,0
59,1265.0,7,849.0,1,-1.0,0
39,603.0,15,214.0,1,-1.0,0
30,330.0,14,111.0,1,-1.0,0
53,-291.0,7,591.0,1,-1.0,0
37,1762.0,16,334.0,2,-1.0,0
31,2666.0,8,411.0,2,148.0,9
55,-466.0,15,901.0,1,-1.0,0
38,70.0,1,263.0,1,-1.0,0
23,0.0,7,217.0,1,99.0,7
28,1584.0,1,222.0,2,-1.0,0
31,582.0,5,548.0,2,-1.0,0
45,1529.0,13,181.0,1,197.0,1
61,3624.0,25,342.0,1,-1.0,0
45,10252.0,4,675.0,2,-1.0,0
78,3417.0,12,309.0,1,181.0,1
47,3663.0,29,424.0,2,213.0,3
37,0.0,3,426.0,1,-1.0,0
44,483.0,6,207.0,2,199.0,6
58,589.0,10,511.0,3,183.0,6
33,335.0,4,891.0,2,177.0,7
42,849.0,8,667.0,1,321.0,1
48,0.0,28,431.0,2,-1.0,0
36,62.0,13,398.0,2,-1.0,0
38,1612.0,8,423.0,1,-1.0,0
69,3588.0,10,429.0,1,-1.0,0
28,387.0,20,205.0,1,82.0,1
53,25.0,22,528.0,2,-1.0,0
49,5887.0,2,181.0,3,293.0,2
58,3109.0,29,295.0,1,287.0,4
29,673.0,9,835.0,3,-1.0,0
38,2543.0,11,357.0,3,93.0,5
32,506.0,5,63.0,2,-1.0,0
34,6013.0,18,612.0,1,-1.0,0
24,1234.0,21,314.0,1,156.0,2
28,54.0,14,533.0,1,371.0,1
38,3576.0,26,579.0,1,-1.0,0
43,4389.0,2,632.0,2,85.0,1
36,0.0,15,1002.0,4,-1.0,0
33,1393.0,18,1127.0,3,-1.0,0
43,2081.0,22,554.0,3,-1.0,0
53,2240.0,2,282.0,2,385.0,1
31,81.0,29,164.0,2,-1.0,0
46,336.0,14,260.0,3,457.0,1
32,889.0,10,185.0,1,99.0,5
31,1331.0,30,297.0,1,86.0,3
57,3551.0,12,458.0,1,-1.0,0
79,429.0,8,1006.0,2,-1.0,0
33,2411.0,23,130.0,1,161.0,1
30,484.0,6,703.0,1,-1.0,0
37,466.0,25,377.0,1,-1.0,0
55,196.0,21,81.0,1,-1.0,0
28,1579.0,13,163.0,1,91.0,3
44,14.0,13,234.0,1,-1.0,0
34,520.0,12,1307.0,4,-1.0,0
58,2714.0,26,165.0,1,287.0,2
51,297.0,15,415.0,4,375.0,1
20,755.0,29,284.0,1,-1.0,0
32,0.0,30,370.0,3,-1.0,0
58,2946.0,14,467.0,1,-1.0,0
28,292.0,28,507.0,1,-1.0,0
35,2658.0,19,768.0,2,141.0,3
39,206.0,20,148.0,2,195.0,2
27,401.0,6,218.0,3,93.0,2
57,10583.0,22,295.0,3,-1.0,0
53,0.0,11,608.0,2,-1.0,0
51,746.0,25,372.0,5,-1.0,0
40,72.0,30,463.0,1,-1.0,0
52,2227.0,24,242.0,2,-1.0,0
71,275.0,14,293.0,1,425.0,1
48,817.0,14,517.0,1,282.0,4
39,4101.0,18,146.0,2,264.0,1
41,707.0,18,707.0,1,-1.0,0
36,3407.0,16,392.0,4,-1.0,0
31,22.0,9,483.0,3,-1.0,0
44,558.0,31,262.0,2,-1.0,0
31,-205.0,1,481.0,1,579.0,1
35,2427.0,12,210.0,3,158.0,7
63,1490.0,8,506.0,1,-1.0,0
41,1583.0,9,662.0,1,-1.0,0
52,0.0,7,211.0,1,294.0,1
46,3434.0,8,148.0,2,101.0,1
52,94.0,10,293.0,3,190.0,10
47,663.0,12,409.0,1,274.0,6
40,158.0,30,712.0,2,-1.0,0
65,308.0,1,400.0,1,-1.0,0
29,874.0,16,152.0,1,103.0,1
34,9962.0,20,474.0,1,-1.0,0
27,489.0,30,356.0,4,-1.0,0
63,0.0,31,253.0,5,-1.0,0
54,3076.0,27,367.0,2,-1.0,0
23,272.0,14,100.0,2,-1.0,0
45,844.0,5,1018.0,3,-1.0,0
28,341.0,15,437.0,3,347.0,3
59,2518.0,30,675.0,3,-1.0,0
35,52.0,4,328.0,2,94.0,4
32,1644.0,7,492.0,3,102.0,5
77,699.0,13,425.0,2,-1.0,0
33,1304.0,18,536.0,2,-1.0,0
30,8781.0,18,898.0,1,-1.0,0
52,386.0,20,438.0,1,-1.0,0
61,56.0,7,288.0,3,-1.0,0
33,2881.0,26,289.0,1,328.0,1
60,544.0,12,95.0,7,357.0,2
53,4401.0,11,254.0,1,-1.0,0
41,254.0,9,183.0,2,294.0,2
43,413.0,12,235.0,2,182.0,4
28,730.0,3,631.0,1,-1.0,0
54,200.0,3,170.0,1,-1.0,0
45,-106.0,7,553.0,3,288.0,1
28,866.0,23,191.0,2,-1.0,0
63,18016.0,7,371.0,1,-1.0,0
48,2263.0,29,874.0,2,-1.0,0
45,1831.0,27,275.0,2,-1.0,0
53,109.0,2,270.0,1,-1.0,0
35,149.0,29,507.0,3,349.0,1
47,182.0,10,39.0,1,-1.0,0
43,3518.0,28,206.0,2,196.0,2
51,5350.0,31,612.0,4,-1.0,0
46,4176.0,12,153.0,6,-1.0,0
42,-189.0,12,247.0,2,-1.0,0
40,4126.0,4,671.0,2,-1.0,0
39,518.0,4,608.0,2,-1.0,0
44,438.0,9,42.0,1,-1.0,0
33,0.0,18,199.0,1,-1.0,0
60,129.0,17,490.0,7,-1.0,0
60,352.0,17,81.0,2,-1.0,0
39,156.0,17,76.0,2,-1.0,0
49,104.0,8,285.0,1,-1.0,0
29,2904.0,27,33.0,1,-1.0,0
53,352.0,20,58.0,5,-1.0,0
48,1567.0,20,77.0,3,-1.0,0
45,171.0,12,539.0,1,-1.0,0
39,283.0,18,346.0,1,179.0,3
60,182.0,26,166.0,5,181.0,5
49,188.0,23,181.0,16,-1.0,0
32,144.0,19,260.0,11,-1.0,0
40,82.0,13,135.0,6,370.0,5
49,2673.0,27,219.0,4,-1.0,0
35,2187.0,29,229.0,1,174.0,13
43,1154.0,15,603.0,11,-1.0,0
56,784.0,30,149.0,2,-1.0,0
38,2978.0,20,65.0,2,-1.0,0
57,0.0,14,360.0,2,-1.0,0
50,71.0,6,678.0,1,-1.0,0
28,62.0,14,467.0,3,-1.0,0
45,137.0,9,274.0,2,-1.0,0
37,1403.0,9,14.0,1,-1.0,0
23,1690.0,30,163.0,3,-1.0,0
34,1228.0,13,99.0,2,105.0,10
36,2347.0,21,5.0,3,-1.0,0
32,2976.0,21,174.0,1,-1.0,0
48,500.0,5,53.0,1,-1.0,0
43,601.0,16,792.0,2,-1.0,0
32,23.0,22,137.0,2,-1.0,0
39,425.0,6,562.0,3,-1.0,0
28,58.0,16,136.0,2,-1.0,0
45,871.0,17,230.0,5,-1.0,0
32,3820.0,3,105.0,1,-1.0,0
47,175.0,15,236.0,4,262.0,7
42,1993.0,29,41.0,1,-1.0,0
45,-63.0,20,847.0,5,-1.0,0
32,0.0,17,107.0,2,-1.0,0
41,-75.0,18,115.0,1,-1.0,0
43,2682.0,30,103.0,8,-1.0,0
30,872.0,15,61.0,1,298.0,2
32,6217.0,18,486.0,2,181.0,2
45,1932.0,17,146.0,1,-1.0,0
48,113.0,22,38.0,1,-1.0,0
40,902.0,15,619.0,4,-1.0,0
77,2590.0,15,112.0,5,94.0,15
39,592.0,2,222.0,2,-1.0,0
31,4.0,17,234.0,2,-1.0,0
28,475.0,10,30.0,2,-1.0,0
40,1509.0,15,144.0,2,124.0,1
55,29484.0,20,151.0,2,-1.0,0
48,275.0,5,34.0,1,-1.0,0
37,15.0,20,136.0,3,-1.0,0
45,144.0,13,299.0,4,-1.0,0
37,144.0,5,247.0,2,-1.0,0
37,810.0,8,376.0,1,295.0,1
48,762.0,12,81.0,4,-1.0,0
30,-130.0,3,194.0,2,-1.0,0
29,940.0,15,757.0,1,330.0,1
36,1313.0,20,8.0,10,-1.0,0
34,-14.0,14,85.0,2,-1.0,0
59,94.0,12,256.0,2,-1.0,0
42,1882.0,15,87.0,1,-1.0,0
41,740.0,30,134.0,3,-1.0,0
34,-64.0,28,693.0,7,-1.0,0
48,220.0,5,1005.0,2,-1.0,0
42,254.0,9,241.0,1,336.0,1
40,5766.0,28,385.0,1,-1.0,0
49,377.0,22,158.0,1,59.0,2
40,339.0,14,234.0,2,-1.0,0
29,0.0,4,377.0,1,-1.0,0
41,1887.0,12,168.0,2,-1.0,0
50,1293.0,8,82.0,1,-1.0,0
38,207.0,19,76.0,2,-1.0,0
31,180.0,26,222.0,1,70.0,2
65,2352.0,8,354.0,3,188.0,13
33,433.0,15,54.0,4,-1.0,0
48,479.0,18,533.0,3,-1.0,0
32,90.0,13,116.0,2,-1.0,0
34,10031.0,18,65.0,2,-1.0,0
30,578.0,4,48.0,1,-1.0,0
35,0.0,2,184.0,1,-1.0,0
34,-315.0,8,56.0,2,-1.0,0
39,1301.0,13,233.0,1,-1.0,0
33,-204.0,15,297.0,3,-1.0,0
27,1414.0,2,95.0,1,-1.0,0
63,2716.0,25,205.0,1,-1.0,0
37,523.0,19,21.0,1,-1.0,0
45,360.0,20,98.0,2,-1.0,0
32,514.0,8,459.0,1,-1.0,0
35,3889.0,19,265.0,2,-1.0,0
56,1922.0,24,247.0,2,-1.0,0
44,1033.0,15,71.0,1,-1.0,0
58,219.0,18,55.0,1,-1.0,0
43,438.0,17,355.0,2,-1.0,0
32,721.0,15,128.0,1,-1.0,0
30,74.0,21,106.0,3,-1.0,0
31,652.0,1,281.0,3,-1.0,0
36,321.0,15,160.0,2,-1.0,0
50,636.0,6,127.0,2,254.0,23
30,2702.0,24,129.0,2,-1.0,0
31,22.0,22,122.0,5,-1.0,0
31,457.0,29,38.0,9,-1.0,0
54,84.0,29,34.0,2,-1.0,0
28,4.0,27,133.0,5,-1.0,0
49,488.0,6,110.0,2,-1.0,0
55,2.0,31,126.0,2,-1.0,0
35,1257.0,20,93.0,3,329.0,7
44,237.0,28,212.0,2,-1.0,0
58,29.0,6,253.0,1,-1.0,0
42,1263.0,6,114.0,2,-1.0,0
40,874.0,14,75.0,1,-1.0,0
42,-78.0,29,10.0,23,-1.0,0
58,794.0,28,130.0,9,-1.0,0
59,283.0,17,300.0,1,-1.0,0
40,6.0,16,464.0,1,-1.0,0
63,415.0,7,323.0,1,-1.0,0
43,5.0,24,953.0,1,-1.0,0
49,737.0,13,100.0,2,-1.0,0
25,959.0,9,144.0,5,-1.0,0
29,727.0,17,87.0,1,-1.0,0
42,244.0,16,403.0,1,-1.0,0
48,541.0,14,72.0,1,363.0,2
25,-41.0,14,114.0,2,-1.0,0
50,8649.0,20,141.0,1,-1.0,0
29,872.0,21,173.0,2,-1.0,0
44,961.0,20,314.0,2,-1.0,0
29,370.0,29,119.0,2,251.0,5
29,-43.0,9,484.0,1,-1.0,0
39,0.0,14,9.0,10,330.0,10
30,499.0,13,92.0,2,90.0,1
40,542.0,20,1816.0,1,-1.0,0
29,16.0,16,605.0,6,-1.0,0
35,31.0,19,131.0,3,133.0,3
37,1699.0,9,63.0,1,-1.0,0
45,-36.0,28,389.0,4,-1.0,0
43,693.0,5,124.0,3,-1.0,0
59,47.0,18,110.0,3,374.0,1
46,209.0,22,126.0,4,-1.0,0
50,8.0,2,171.0,2,5.0,1
50,306.0,19,37.0,1,-1.0,0
46,233.0,14,57.0,4,-1.0,0
36,-185.0,12,167.0,2,350.0,2
50,-470.0,8,506.0,2,170.0,3
58,2764.0,17,235.0,1,-1.0,0
39,155.0,20,20.0,6,153.0,26
37,603.0,18,339.0,2,-1.0,0
35,-291.0,20,197.0,3,-1.0,0
24,11.0,27,114.0,4,-1.0,0
60,241.0,30,42.0,3,-1.0,0
56,1894.0,15,189.0,1,-1.0,0
55,139.0,22,256.0,2,-1.0,0
31,10.0,5,167.0,1,-1.0,0
45,766.0,25,59.0,15,-1.0,0
52,49.0,8,280.0,5,-1.0,0
41,1332.0,2,122.0,3,-1.0,0
46,270.0,12,125.0,1,-1.0,0
45,221.0,2,93.0,1,235.0,1
42,1823.0,13,31.0,1,-1.0,0
47,459.0,28,226.0,1,-1.0,0
37,1109.0,12,62.0,1,354.0,5
37,74.0,7,150.0,1,-1.0,0
31,24.0,27,352.0,2,-1.0,0
33,1072.0,29,144.0,2,-1.0,0
55,0.0,29,636.0,1,-1.0,0
45,660.0,14,329.0,2,-1.0,0
57,8403.0,20,11.0,11,-1.0,0
40,2158.0,10,277.0,1,-1.0,0
45,16.0,31,59.0,2,-1.0,0
33,2557.0,18,186.0,1,-1.0,0
34,577.0,14,337.0,1,-1.0,0
40,-23.0,7,756.0,3,-1.0,0
33,644.0,11,99.0,2,-1.0,0
51,3984.0,20,7.0,12,-1.0,0
54,88.0,13,190.0,1,-1.0,0
34,107.0,18,110.0,2,-1.0,0
32,557.0,4,388.0,3,272.0,1
37,9.0,14,165.0,1,-1.0,0
32,252.0,8,145.0,2,-1.0,0
27,574.0,18,196.0,3,-1.0,0
54,1288.0,28,515.0,3,-1.0,0
38,507.0,8,95.0,1,-1.0,0
24,1857.0,6,473.0,4,-1.0,0
42,600.0,17,277.0,3,-1.0,0
35,7.0,4,72.0,2,247.0,1
39,0.0,21,83.0,1,-1.0,0
37,3049.0,29,153.0,1,-1.0,0
39,688.0,1,233.0,2,133.0,1
39,3970.0,18,56.0,1,-1.0,0
59,0.0,10,60.0,1,-1.0,0
33,6947.0,20,250.0,2,-1.0,0
45,1293.0,20,164.0,1,-1.0,0
38,3813.0,7,117.0,2,-1.0,0
35,-290.0,24,265.0,3,-1.0,0
37,328.0,29,79.0,1,-1.0,0
51,2125.0,7,20.0,2,-1.0,0
38,4723.0,13,187.0,2,-1.0,0
30,499.0,21,145.0,1,281.0,3
52,1810.0,19,117.0,1,-1.0,0
42,-628.0,15,251.0,1,-1.0,0
50,569.0,18,452.0,4,-1.0,0
32,1337.0,26,368.0,6,-1.0,0
37,3943.0,19,37.0,1,-1.0,0
25,5.0,29,138.0,1,-1.0,0
41,-4.0,20,171.0,6,-1.0,0
26,285.0,6,265.0,2,342.0,2
53,196.0,16,178.0,7,-1.0,0
43,704.0,18,116.0,1,-1.0,0
32,344.0,21,21.0,7,141.0,9
31,144.0,17,370.0,3,-1.0,0
33,752.0,11,104.0,4,-1.0,0
62,1381.0,19,1020.0,1,-1.0,0
51,362.0,4,318.0,3,-1.0,0
44,13.0,6,116.0,11,-1.0,0
55,512.0,28,70.0,1,-1.0,0
55,92.0,7,118.0,3,-1.0,0
28,731.0,5,718.0,13,-1.0,0
55,1341.0,22,46.0,8,-1.0,0
39,150.0,25,55.0,1,46.0,7
54,1614.0,17,534.0,4,-1.0,0
46,1120.0,19,786.0,1,-1.0,0
36,1070.0,5,346.0,3,-1.0,0
29,0.0,15,91.0,2,-1.0,0
39,3059.0,20,394.0,1,-1.0,0
26,609.0,28,112.0,1,-1.0,0
57,1172.0,20,72.0,1,-1.0,0
39,95.0,16,230.0,1,-1.0,0
40,0.0,20,88.0,2,-1.0,0
39,270.0,3,116.0,1,-1.0,0
32,396.0,20,319.0,3,-1.0,0
43,870.0,8,528.0,1,-1.0,0
48,649.0,19,136.0,2,-1.0,0
31,98.0,12,159.0,3,-1.0,0
30,-910.0,15,124.0,2,298.0,1
41,115.0,19,299.0,2,-1.0,0
55,935.0,14,65.0,2,-1.0,0
29,343.0,4,39.0,2,-1.0,0
34,1641.0,17,380.0,1,-1.0,0
57,169.0,14,180.0,1,106.0,2
63,1840.0,12,71.0,3,-1.0,0
31,2088.0,9,15.0,14,-1.0,0
28,520.0,30,113.0,1,168.0,1
30,-94.0,14,41.0,2,-1.0,0
36,613.0,7,86.0,2,-1.0,0
69,473.0,20,333.0,1,-1.0,0
71,2064.0,9,379.0,2,92.0,3
38,439.0,16,50.0,1,-1.0,0
34,403.0,5,319.0,2,-1.0,0
40,919.0,3,327.0,2,-1.0,0
48,308.0,14,125.0,5,-1.0,0
33,-45.0,26,240.0,2,-1.0,0
40,5010.0,17,49.0,1,-1.0,0
40,858.0,21,173.0,1,-1.0,0
32,781.0,20,305.0,1,-1.0,0
35,436.0,28,507.0,1,184.0,4
41,-516.0,8,554.0,3,-1.0,0
51,788.0,3,959.0,6,-1.0,0
25,319.0,20,48.0,3,-1.0,0
38,0.0,28,33.0,3,-1.0,0
46,596.0,3,404.0,13,-1.0,0
48,-552.0,21,150.0,2,-1.0,0
40,142.0,20,14.0,3,-1.0,0
37,506.0,2,446.0,2,273.0,1
67,3377.0,23,77.0,2,-1.0,0
31,1094.0,12,93.0,8,-1.0,0
28,216.0,13,66.0,1,-1.0,0
25,173.0,15,186.0,2,-1.0,0
33,44.0,21,88.0,2,-1.0,0
34,246.0,3,81.0,5,-1.0,0
32,10.0,8,107.0,1,-1.0,0
59,0.0,20,363.0,2,100.0,6
44,103.0,12,79.0,1,329.0,2
38,89.0,14,71.0,1,360.0,10
41,1286.0,17,661.0,4,-1.0,0
43,372.0,27,162.0,1,-1.0,0
39,1595.0,5,102.0,2,-1.0,0
47,-401.0,23,78.0,1,-1.0,0
51,176.0,6,217.0,4,-1.0,0
40,-240.0,28,160.0,3,-1.0,0
44,276.0,29,13.0,1,411.0,6
28,458.0,13,19.0,11,-1.0,0
33,4443.0,23,25.0,6,-1.0,0
36,1597.0,21,137.0,1,-1.0,0
58,279.0,8,327.0,5,-1.0,0
40,1038.0,5,741.0,1,-1.0,0
45,-257.0,16,448.0,2,-1.0,0
46,-154.0,7,215.0,2,294.0,1
34,0.0,25,141.0,3,-1.0,0
37,3770.0,18,106.0,1,110.0,4
50,57435.0,21,319.0,3,-1.0,0
44,1258.0,6,607.0,4,-1.0,0
38,4.0,2,129.0,1,-1.0,0
26,122.0,8,160.0,1,-1.0,0
32,-370.0,27,98.0,1,-1.0,0
30,-328.0,14,242.0,5,-1.0,0
55,554.0,25,234.0,1,-1.0,0
54,1037.0,12,612.0,4,-1.0,0
34,1524.0,16,399.0,1,-1.0,0
31,898.0,17,578.0,1,-1.0,0
43,62.0,18,67.0,1,-1.0,0
34,865.0,21,51.0,7,-1.0,0
34,788.0,5,269.0,1,-1.0,0
35,1830.0,15,78.0,4,93.0,2
25,333.0,12,399.0,3,-1.0,0
22,4038.0,15,1380.0,1,-1.0,0
54,162.0,6,184.0,1,-1.0,0
39,3867.0,26,257.0,12,-1.0,0
58,28318.0,14,168.0,2,-1.0,0
52,-104.0,10,124.0,1,-1.0,0
